2024-04-01 16:13:33.1595 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I729A5KR4" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-01 18:06:08.1079 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 18:06:08.1381 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 18:06:08.5140 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-04-01 18:06:08.6849 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:08.6849 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:08.6849 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:08.6849 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:08.6849 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-01 18:06:08.6849 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-01 18:06:08.6849 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-01 18:06:08.6993 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-01 18:06:09.3715 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 18:06:09.3912 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 18:06:09.3912 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 18:06:09.3912 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 18:06:09.4542 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-01 18:06:09.4542 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-01 18:06:09.4542 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4717 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.4917 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5326 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5564 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5564 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5564 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5564 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5564 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5564 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5640 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5640 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5640 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5640 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5640 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5640 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5640 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:09.5810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-04-01 18:06:09.5894 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-01 18:06:09.6884 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 18:06:09.6884 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 18:06:09.8993 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS.
2024-04-01 18:06:09.8993 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 7 with length 3062 and flags NONE.
2024-04-01 18:06:09.8993 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I916K7RD5" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-01 18:06:19.4307 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-01 18:06:19.4349 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 18:06:19.4349 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-01 18:06:19.4349 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 18:06:19.4349 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 18:06:19.4349 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 18:06:19.4780 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 18:06:19.5243 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 18:06:20.0725 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-04-01 18:06:20.3051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:20.3051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:20.3051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:20.3051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 18:06:20.3051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-01 18:06:20.3051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-01 18:06:20.3051 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-01 18:06:20.3325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-01 18:06:21.2851 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 18:06:21.2851 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 18:06:21.2928 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 18:06:21.2928 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 18:06:21.2928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-01 18:06:21.2928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-01 18:06:21.2928 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3518 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3553 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3980 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3980 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 18:06:21.3980 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I919T6S5F" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
