2024-04-03 09:45:04.6481 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIIGER6VH" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 13:03:27.5813 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 13:03:27.5813 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 13:03:27.5813 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" received HEADERS frame for stream ID 1 with length 454 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 13:03:27.6654 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 13:03:27.7307 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 13:03:28.4268 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-04-03 13:03:28.6590 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 13:03:28.6590 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 13:03:28.6590 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 13:03:28.6590 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 13:03:28.6625 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-03 13:03:28.6625 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-03 13:03:28.6625 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-03 13:03:28.6838 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 13:03:29.6770 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 13:03:29.6770 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 13:03:29.6770 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-03 13:03:29.6924 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-03 13:03:29.6924 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-03 13:03:29.6924 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 13:03:29.6924 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7253 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-04-03 13:03:29.7398 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-03 13:03:29.9601 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 13:03:29.9601 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 13:03:30.1537 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS.
2024-04-03 13:03:30.1537 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 7 with length 3062 and flags NONE.
2024-04-03 13:03:30.1537 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CD" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" received HEADERS frame for stream ID 1 with length 356 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 13:04:01.6198 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 13:04:01.8805 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-03 13:04:01.8805 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-03 13:04:01.8805 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-03 13:04:01.8805 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-03 13:04:02.3646 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-03 13:04:02.3646 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-03 13:04:02.3646 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-03 13:04:02.3646 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-03 13:04:02.3646 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-03 13:04:02.3646 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-03 13:04:02.3821 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-03 13:04:02.5124 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" sending HEADERS frame for stream ID 1 with length 79 and flags END_HEADERS.
2024-04-03 13:04:02.5124 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" sending DATA frame for stream ID 1 with length 46 and flags NONE.
2024-04-03 13:04:02.5124 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-03 13:04:02.5124 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-03 13:04:02.5124 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-03 13:04:02.5260 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM1CC21CE" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 13:10:00.4994 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 13:10:00.4994 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 13:10:00.4994 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-03 13:10:00.4994 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 13:10:00.4994 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 13:10:00.4994 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" received HEADERS frame for stream ID 1 with length 446 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 13:10:00.5451 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 13:10:00.5722 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 13:10:00.6120 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" sending HEADERS frame for stream ID 1 with length 69 and flags END_STREAM, END_HEADERS.
2024-04-03 13:10:00.6700 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" received HEADERS frame for stream ID 3 with length 36 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 13:10:00.6700 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 13:10:01.0597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" sending HEADERS frame for stream ID 3 with length 28 and flags END_HEADERS.
2024-04-03 13:10:01.0597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" sending DATA frame for stream ID 3 with length 4742 and flags NONE.
2024-04-03 13:10:01.0597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-03 13:10:01.1273 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JM525SF24" received HEADERS frame for stream ID 5 with length 107 and flags END_STREAM, END_HEADERS, PRIORITY.
