2024-04-29 11:02:27.8854 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN381MVUDA4S" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 17:50:25.5699 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6058 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6061 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6325 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-04-29 17:50:25.6405 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-29 17:50:25.7381 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 17:50:25.7381 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 17:50:26.2582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending HEADERS frame for stream ID 7 with length 65 and flags END_HEADERS.
2024-04-29 17:50:26.2582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 7 with length 13605 and flags NONE.
2024-04-29 17:50:26.2582 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0M" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-29 17:50:38.6019 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 17:50:38.6019 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 17:50:38.6019 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-29 17:50:38.6019 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 17:50:38.6063 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 17:50:38.6063 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" received HEADERS frame for stream ID 1 with length 404 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 17:50:38.6063 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 17:50:38.6063 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 17:50:38.7255 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 17:50:42.5169 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 17:50:42.5169 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 17:50:43.0157 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 17:50:43.2014 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:50:43.2014 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:50:43.2014 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:50:43.2014 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:50:43.2014 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLBIL01Controller.ShareBill (BillingAPI) with arguments (1)
2024-04-29 17:50:59.4544 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:50:59.4544 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:50:59.4544 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:50:59.4544 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:50:59.4544 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:50:59.4544 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:50:59.4544 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 17:50:59.4710 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS.
2024-04-29 17:50:59.4710 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" sending DATA frame for stream ID 1 with length 26 and flags NONE.
2024-04-29 17:50:59.4710 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 17:50:59.4710 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:50:59.4710 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:50:59.4710 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-29 17:50:59.4979 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0N" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" received HEADERS frame for stream ID 1 with length 404 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-29 17:51:42.4072 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 17:51:42.4500 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthenticationFilter.
2024-04-29 17:51:42.4500 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 17:51:42.4541 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-04-29 17:51:42.4541 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:51:42.4541 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:51:42.4541 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:51:42.4541 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:51:42.4541 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLBIL01Controller.ShareBill (BillingAPI) with arguments (1)
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" sending DATA frame for stream ID 1 with length 26 and flags NONE.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-29 17:52:01.4738 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-29 17:52:02.8644 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0O" sending GOAWAY frame for stream ID 0 with length 8 and flags 0x0.
2024-04-29 17:54:13.4470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0P" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-29 17:54:13.4470 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN388QUH1F0P" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
