2024-06-07 10:32:25.4403 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EO" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 11:27:11.9779 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:11.9779 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:11.9779 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:11.9779 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLLogin.GenerateToken (BillingAPI) with arguments (krinsi, 123)
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending DATA frame for stream ID 1 with length 209 and flags NONE.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:27:12.9328 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:27:12.9528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 11:27:26.8069 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" received HEADERS frame for stream ID 3 with length 244 and flags END_HEADERS, PRIORITY.
2024-06-07 11:27:26.8069 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" received PING frame for stream ID 0 with length 8 and flags NONE.
2024-06-07 11:27:26.8069 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending PING frame for stream ID 0 with length 8 and flags ACK.
2024-06-07 11:27:26.8069 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" received DATA frame for stream ID 3 with length 54 and flags END_STREAM.
2024-06-07 11:27:26.8069 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:27:26.8069 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:27:30.2416 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:27:30.3089 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:30.3089 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:30.3089 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:30.3089 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:30.3089 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLPRO01Controller.AddProduct (BillingAPI) with arguments (BillingAPI.Models.POCO.DTOPRO01)
2024-06-07 11:27:32.6191 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:32.6191 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:32.6191 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:32.6191 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:33.3939 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending HEADERS frame for stream ID 3 with length 34 and flags END_HEADERS.
2024-06-07 11:27:33.3939 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending DATA frame for stream ID 3 with length 4099 and flags NONE.
2024-06-07 11:27:33.3939 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-06-07 11:27:33.4113 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" received HEADERS frame for stream ID 5 with length 44 and flags END_HEADERS, PRIORITY.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" received DATA frame for stream ID 5 with length 54 and flags END_STREAM.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:35.2796 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLPRO01Controller.AddProduct (BillingAPI) with arguments (BillingAPI.Models.POCO.DTOPRO01)
2024-06-07 11:27:39.1155 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:39.1155 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:27:39.1155 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:39.1155 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:27:39.1810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending HEADERS frame for stream ID 5 with length 34 and flags END_HEADERS.
2024-06-07 11:27:39.1810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending DATA frame for stream ID 5 with length 3544 and flags NONE.
2024-06-07 11:27:39.1810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-06-07 11:27:39.1810 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDG" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" received HEADERS frame for stream ID 1 with length 597 and flags END_HEADERS, PRIORITY.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" received DATA frame for stream ID 1 with length 59 and flags END_STREAM.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: Before executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Authorization Filter: After executing OnAuthorization on filter BillingAPI.Filters.AuthorizationFilter.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:28:02.5433 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLPRO01Controller.AddProduct (BillingAPI) with arguments (BillingAPI.Models.POCO.DTOPRO01)
2024-06-07 11:28:02.5626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:28:02.5626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 11:28:02.5626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:28:02.5626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 11:28:02.5626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:28:02.5626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:28:02.5626 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:28:02.6204 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" sending HEADERS frame for stream ID 1 with length 79 and flags END_HEADERS.
2024-06-07 11:28:02.6204 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" sending DATA frame for stream ID 1 with length 67 and flags NONE.
2024-06-07 11:28:02.6204 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 11:28:02.6204 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:28:02.6204 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 11:28:02.6204 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MQEEREDH" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 11:36:31.3207 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 11:36:31.3419 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:36:31.3419 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-06-07 11:36:31.3512 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:36:31.3512 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 11:36:31.3512 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" received HEADERS frame for stream ID 1 with length 469 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:36:31.4362 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 11:36:31.5449 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:36:31.9320 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-06-07 11:36:32.2528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:36:32.2528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:36:32.2528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:36:32.2528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 11:36:32.2528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 992 and flags NONE.
2024-06-07 11:36:32.2528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-06-07 11:36:32.2528 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-06-07 11:36:32.2770 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 11:36:32.8237 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" received HEADERS frame for stream ID 3 with length 115 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:36:32.8237 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 11:36:32.8307 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:36:32.8307 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 11:36:32.8487 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-06-07 11:36:32.8487 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 3 with length 11990 and flags NONE.
2024-06-07 11:36:32.8487 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8745 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.8783 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9177 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9477 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9477 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9477 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9477 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9477 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 11:36:32.9477 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46MVSCRRTA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
